m.cx m.cy m.majoraxis m.eccentricity m.theta
44.5 2 4.47213595499958 0.683130051063973 0
34.88 6.94 12.4525054536354 0.905198650736261 -1.50421100129231
52.72 4.94 10.6002821077546 0.80824369619265 0.240967937397286
24 9.93406593406593 14.081653466031 0.763820576009081 -0.260931980225377
43.15625 12.75 7.72753155132604 0.724220595978722 1.3346218958173
63.7173913043478 15.304347826087 12.5691534257528 0.91868674162881 -1.37530927117328
52.9921875 18.84375 16.7522051438001 0.607408334697828 0.917234958587078
71.5 15.5 4.47213595499958 0 0
7.98425196850394 25.8661417322835 31.6062244012792 0.97331724103568 -1.0829292225905
33.8947368421053 18.5789473684211 5.54469823377729 0.632280896446642 0.223759987578777
27.2061855670103 25.2474226804124 15.984248088078 0.859381552108611 0.678902325242283
68.0192307692308 23.5769230769231 12.9733407942839 0.897209214969549 -0.457812640620049
78.8 23 7.67124305074601 0.760879164340632 1.37821757361309
39.037037037037 25.4074074074074 6.67069876135302 0.639405095372258 1.08977280926317
15.3148148148148 30.0740740740741 11.9620488909355 0.864004630474589 -1.29239780941152
85 28 3.26598632371165 7.15255737304688e-07 0
48 30.5 5.65685424949238 0.612372435695794 0
72.4285714285714 33.5510204081633 12.8687338340438 0.91024059357146 0.550967953313629
39 33 5.65685424949238 0 0
24 33 3.26598632371109 4.12953092472286e-07 1.5707963267949
61.5 33 4.47213595499958 0.683130051063929 0
88.35 34.6 6.80712134004849 0.836117799032702 1.28946788444543
81.875 38.5 6.57919379932633 0.715422128367571 1.09661603975874
51.8333333333333 39.9333333333333 7.31460404581853 0.696060439919584 1.47418326915394
61.4947368421053 43.1684210526316 17.6650594920666 0.877471566479433 -1.18348179680853
19.7981651376147 43.394495412844 13.2788517788755 0.584842815096864 -1.04025735776972
43.6 39.4 4.61880215351727 0.489897948556733 0.785398163397448
34.6857142857143 41.6571428571429 7.77435647930605 0.668012119332472 0.481860135409379
8.5 41.5 4.47213595499958 0 0
89.4516129032258 44.4193548387097 6.42575463121988 0.331175813360276 -0.54041950026997
70.175 46.075 7.59446207600682 0.469836037053866 -0.674530214266276
36.780303030303 51.4924242424242 23.5228789763987 0.923385813858869 0.354231013043023
7.74846625766871 61.0245398773006 36.4231760112121 0.978028880490893 1.20346542532987
51.8571428571429 48.1428571428571 6.11010092660799 0.71224197414759 0.785398163397064
80.5925925925926 48.0740740740741 6.42150068125466 0.572412597655586 0.218019173659733
88.3448275862069 53.6896551724138 7.41087014599419 0.738774004278345 0.819062216502941
25.952380952381 54.9523809523809 6.10416013674795 0.699144002980507 0.785398163397648
53.5 55 5.54259346189325 0.693483744184922 1.16746055208413
66.8947368421053 54.5789473684211 5.54469823377852 0.632280896446924 0.223759987578457
72.6086956521739 59.1014492753623 14.25583152522 0.891222083716226 -1.23374124330798
14.4285714285714 56.4285714285714 6.92820323027548 0.349927106111953 -0.785398163397216
82.4318181818182 60.4545454545455 13.2021834677079 0.93041483482549 1.02880933758793
59.8947368421053 58.5789473684211 5.54469823377727 0.632280896446728 0.223759987578713
21.2 62.44 6.25251662957124 0.572326554384906 -1.35417356169928
31.5 62.375 6.77871559560229 0.470032356162039 -0.872020996623631
91 61.5 4.47213595499958 0.683130051064328 1.5707963267949
42 64.2978723404255 8.92155987790122 0.659804038929045 -0.95480097544413
51.5714285714286 64.0857142857143 7.72318363996059 0.676102138253426 1.03136307411797
62.09375 65.0625 7.52754964846868 0.703342228126214 0.104437114590118
21.04 69.4 6.9212212563274 0.755637421162224 1.0427655231964
71.1694915254237 73.3898305084746 10.9637027907661 0.739136768824664 1.49993688546958
78.5 70.5 4.78091443733779 0.670820393249771 0.785398163397448
85.8 71.9 7.49103879596543 0.735600726377896 1.47537097689258
60.4347826086956 72.6086956521739 6.66728160880456 0.757544515981097 1.46326225759927
44.4666666666667 78.6583333333333 17.4016254226567 0.848055982124997 -1.41339865533004
27.9615384615385 79.7884615384615 15.4344390113893 0.663508861989126 -0.785031429091805
35.5 74.5 4.7809144373376 0.670820393249797 -0.785398163397625
18.125 78.5 6.57919379932655 0.715422128367581 1.09661603975881
80.4848484848485 78.8484848484848 7.1159082506496 0.539427178465007 1.49068098465564
64.9166666666667 80.0833333333333 5.77350269189647 0.408248290464086 0.785398163398758
55.1052631578947 80.4210526315789 5.54469823377668 0.632280896446459 0.223759987578969
61.6341463414634 88.5853658536585 11.3195891092083 0.89194801023194 0.701626516322766
69.5757575757576 87.4242424242424 6.68317515252879 0.362738125055266 -0.785398163399924
34.6111111111111 89.3333333333333 8.82385982088228 0.798920351114089 0.42046782218082
52.1052631578947 91.4210526315789 5.54469823377668 0.632280896446459 0.223759987578969
